Congress,Committee code,ID #,Name,Maj/Min,Rank Within Party Status,Party,Date of Assignment,Date of Termination,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State,CD,State Name,Notes,,,,,,,,,
115,500,21135,"Yoder, Kevin",1,2,200,2/2/17,1/3/19,0,1,2,2,0,HRES82,Library (Joint),32,3,KS,,,,,,,,,,
115,500,21515,"Loudermilk, Barry",1,3,200,2/2/17,1/3/19,0,1,2,2,2,HRES82,Library (Joint),44,11,GA,,,,,,,,,,
115,500,29777,"Brady, Robert A.",2,1,100,2/2/17,1/3/19,0,5,2,2,0,HRES82,Library (Joint),14,1,PA,,,,,,,,,,
115,500,29504,"Lofgren, Zoe",2,2,100,2/2/17,1/3/19,0,7,2,1,1,HRES82,Library (Joint),71,19,CA,,,,,,,,,,
115,661,20703,"McCarthy, Kevin",1,2,200,1/3/17,1/3/19,41,3,2,1,1,H6,Majority Leader,71,23,CA,,,,,,,,,,
115,661,20759,"Scalise, Steve",1,3,200,1/3/17,1/3/19,51,2,2,1,1,H6,Majority Whip,45,1,LA,,,,,,,,,,
115,661,15448,"Pelosi, Nancy",2,1,100,1/3/17,1/3/19,61,4,4,2,2,H6,Minority Leader,71,12,CA,,,,,,,,,,
115,661,14873,"Hoyer, Steny H.",2,2,100,1/3/17,1/3/19,64,4,2,1,1,H6,Minority Whip,52,5,MD,,,,,,,,,,
115,164,20305,"Grijalva, Raul M",2,1,100,1/3/17,1/3/19,21,8,2,1,1,HRES7,Natural Resources,61,3,AZ,,,,,,,,,,
115,164,29903,"Napolitano, Grace F.",2,2,100,1/11/17,1/3/19,0,10,2,1,1,HRES45,Natural Resources,71,32,CA,,,,,,,,,,
115,164,70701,"Bordallo, Madeleine Z. .",2,3,100,1/11/17,1/3/19,0,8,2,1,0,HRES45,Natural Resources,91,79,GU,,,,,,,,,,
115,164,20501,"Costa, Jim",2,4,100,1/11/17,1/3/19,0,7,2,1,1,HRES45,Natural Resources,71,16,CA,,,,,,,,,,
115,164,70810,"Sablan, Gregorio",2,5,100,1/11/17,1/3/19,0,5,2,1,1,HRES45,Natural Resources,95,1,MP,,,,,,,,,,
115,164,20754,"Tsongas, Nicola S. (Niki)",2,6,100,1/11/17,1/3/19,0,5,2,1,0,HRES45,Natural Resources,3,3,MA,,,,,,,,,,
115,164,21303,"Huffman, Jared",2,7,100,1/11/17,1/3/19,0,3,2,1,1,HRES45,Natural Resources,71,2,CA,,,,,,,,,,
115,164,21313,"Lowenthal, Alan",2,8,100,1/11/17,1/3/19,0,3,2,1,1,HRES45,Natural Resources,71,47,CA,,,,,,,,,,
115,164,21554,"Beyer, Donald",2,9,100,1/11/17,1/3/19,0,2,2,1,2,HRES45,Natural Resources,40,8,VA,,,,,,,,,,
115,164,21508,"Torres, Norma",2,10,100,1/11/17,4/12/18,0,2,2,1,2,HRES45,Natural Resources,71,35,CA,,,,,,,,,,
115,164,21502,"Gallego, Ruben",2,11,100,1/11/17,1/3/19,0,2,2,1,1,HRES45,Natural Resources,61,7,AZ,,,,,,,,,,
115,164,21124,"Hanabusa, Colleen",2,12,100,1/13/17,1/3/19,0,1,2,1,0,HRES52,Natural Resources,82,1,HI,,,,,,,,,,
115,164,21703,"Barragán, Nanette D.",2,13,100,1/13/17,1/3/19,0,1,2,1,2,HRES52,Natural Resources,71,44,CA,,,,,,,,,,
115,164,21746,"Soto, Darren",2,14,100,1/13/17,1/3/19,0,1,2,1,1,HRES52,Natural Resources,43,9,FL,,,,,,,,,,
115,164,21740,"Panetta, James V. (Jimmy)",2,15,100,1/13/17,7/12/17,0,1,2,2,2,HRES52,Natural Resources,71,20,CA,Left for Armed Services,,,,,,,,,
115,164,21736,"McEachin, Aston D. (Donald)",2,16,100,1/13/17,1/3/19,0,1,2,1,1,HRES52,Natural Resources,40,4,VA,,,,,,,,,,
115,164,21707,"Brown, Anthony G.",2,17,100,1/13/17,1/3/19,0,1,2,1,1,HRES52,Natural Resources,52,4,MD,,,,,,,,,,
115,164,20147,"Clay, William L., Jr.",5,18,100,2/7/17,1/3/19,0,1,2,1,1,HRES95,Natural Resources,34,1,MO,,,,,,,,,,
115,164,21754,"Gomez, Jimmy",5,19,100,7/18/17,1/3/19,0,1,2,1,2,HRES453,Natural Resources,71,34,CA,,,,,,,,,,
115,164,29378,"Velazquez, Nydia M.",5,20,100,4/17/18,1/3/19,0,1,2,1,1,HRES833,Natural Resources,13,7,NY,,,,,,,,,,
115,164,20357,"Bishop, Rob",1,1,200,1/3/17,1/3/19,11,6,2,1,1,HRES6,Natural Resources,67,1,UT,,,,,,,,,,
115,164,14066,"Young, Donald E.",1,2,200,1/13/17,1/3/19,0,23,2,1,1,HRES51,Natural Resources,81,1,AK,,,,,,,,,,
115,164,20527,"Gohmert, Louie",1,3,200,1/13/17,1/3/19,0,7,2,1,1,HRES51,Natural Resources,49,1,TX,,,,,,,,,,
115,164,20704,"Lamborn, Doug",1,4,200,1/13/17,1/3/19,0,6,2,1,1,HRES51,Natural Resources,62,5,CO,,,,,,,,,,
115,164,20756,"Wittman, Robert J.",1,5,200,1/13/17,1/3/19,0,6,2,1,1,HRES51,Natural Resources,40,1,VA,,,,,,,,,,
115,164,20903,"McClintock, Tom",1,6,200,1/13/17,1/3/19,0,5,2,1,1,HRES51,Natural Resources,71,4,CA,,,,,,,,,,
115,164,20337,"Pearce, Stevan",1,7,200,1/13/17,1/3/19,0,1,5,1,0,HRES51,Natural Resources,66,2,NM,,,,,,,,,,
115,164,20946,"Thompson, Glenn",1,8,200,1/13/17,1/3/19,0,4,2,1,2,HRES51,Natural Resources,14,5,PA,,,,,,,,,,
115,164,21103,"Gosar, Paul R.",1,9,200,1/13/17,1/3/19,0,4,2,1,1,HRES51,Natural Resources,61,4,AZ,,,,,,,,,,
115,164,21125,"Labrador, Raul R.",1,10,200,1/13/17,1/3/19,0,4,2,1,0,HRES51,Natural Resources,63,1,ID,,,,,,,,,,
115,164,21111,"Tipton, Scott",1,11,200,1/13/17,1/3/19,0,1,5,1,2,HRES51,Natural Resources,62,3,CO,,,,,,,,,,
115,164,21302,"La Malfa, Doug",1,12,200,1/13/17,1/3/19,0,3,2,1,2,HRES51,Natural Resources,71,1,CA,,,,,,,,,,
115,164,21109,"Denham, Jeff",1,13,200,1/13/17,1/3/19,0,2,2,1,0,HRES51,Natural Resources,71,10,CA,,,,,,,,,,
115,164,21305,"Cook, Paul",1,14,200,1/13/17,1/3/19,0,2,2,1,1,HRES51,Natural Resources,71,8,CA,,,,,,,,,,
115,164,21563,"Westerman, Bruce",1,15,200,1/13/17,1/3/19,0,2,2,1,1,HRES51,Natural Resources,42,4,AR,,,,,,,,,,
115,164,21523,"Graves, Garret",1,16,200,1/13/17,1/3/19,0,2,2,1,1,HRES51,Natural Resources,45,6,LA,,,,,,,,,,
115,164,21514,"Hice, Jody",1,17,200,1/13/17,1/3/19,0,2,2,1,1,HRES51,Natural Resources,44,10,GA,,,,,,,,,,
115,164,70901,"Radewagen, Amata",1,18,200,1/13/17,1/3/19,0,2,2,1,1,HRES51,Natural Resources,94,1,AS,,,,,,,,,,
115,164,21562,"LaHood, Darin",1,19,200,1/13/17,1/16/18,0,2,2,2,2,HRES51,Natural Resources,21,18,IL,Left for Ways and Means ,,,,,,,,,
115,164,21116,"Webster, Daniel",1,20,200,1/13/17,1/3/19,0,1,2,1,1,HRES51,Natural Resources,43,11,FL,,,,,,,,,,
115,164,21544,"Rouzer, David",1,21,200,1/13/17,6/27/17,0,1,2,3,2,HRES51,Natural Resources,47,7,NC,H5192,,,,,,,,,
115,164,21704,"Bergman, John W. (Jack)",1,22,200,1/13/17,1/3/19,0,1,2,1,2,HRES51,Natural Resources,23,1,MI,,,,,,,,,,
115,164,21710,"Cheney, Elizabeth L. (Liz)",1,23,200,1/13/17,1/3/19,0,1,2,1,1,HRES51,Natural Resources,68,1,WY,,,,,,,,,,
115,164,21727,"Johnson, James M. (Mike)",1,24,200,1/13/17,1/3/19,0,1,2,1,1,HRES51,Natural Resources,45,4,LA,,,,,,,,,,
115,164,70807,"Gonzalez-Colon, Jenniffer",1,25,200,1/13/17,1/3/19,0,1,2,1,1,HRES51,Natural Resources,92,80,PR,,,,,,,,,,
115,164,21751,"Gianforte, Greg",6,26,200,6/27/17,1/3/19,0,1,2,1,2,HRES410,Natural Resources,64,1,MT,Replaced Rouzer,,,,,,,,,
115,164,21755,"Curtis, John R.",5,27,200,1/30/18,1/3/19,0,1,2,1,1,HRES719,Natural Resources,67,3,UT,,,,,,,,,,
115,138,29587,"Cummings, Elijah E.",2,1,100,1/3/17,1/3/19,21,12,2,1,1,HRES7,Oversight and Government Reform,52,7,MD,,,,,,,,,,
115,138,29379,"Maloney, Carolyn B.",2,2,100,1/11/17,1/3/19,0,13,2,1,1,HRES45,Oversight and Government Reform,13,12,NY,,,,,,,,,,
115,138,70303,"Norton, Eleanor Holmes",2,3,100,1/11/17,1/3/19,0,7,5,1,1,HRES45,Oversight and Government Reform,55,79,DC,,,,,,,,,,
115,138,20147,"Clay, William L., Jr.",2,4,100,1/11/17,1/3/19,0,9,2,1,1,HRES45,Oversight and Government Reform,34,1,MO,,,,,,,,,,
115,138,20119,"Lynch, Stephen F.",2,5,100,1/11/17,1/3/19,0,9,2,1,1,HRES45,Oversight and Government Reform,3,8,MA,,,,,,,,,,
115,138,15019,"Cooper, Jim",2,6,100,1/11/17,1/3/19,0,6,4,1,1,HRES45,Oversight and Government Reform,54,5,TN,,,,,,,,,,
115,138,20952,"Connolly, Gerald E.",2,7,100,1/11/17,1/3/19,0,5,2,1,1,HRES45,Oversight and Government Reform,40,11,VA,,,,,,,,,,
115,138,21371,"Kelly, Robin",2,8,100,1/11/17,1/3/19,0,3,2,1,1,HRES45,Oversight and Government Reform,21,2,IL,,,,,,,,,,
115,138,21530,"Lawrence, Brenda",2,9,100,1/11/17,1/3/19,0,2,2,1,1,HRES45,Oversight and Government Reform,23,14,MI,,,,,,,,,,
115,138,21507,"Lieu, Ted",2,10,100,1/11/17,1/13/17,0,2,2,2,2,HRES45,Oversight and Government Reform,71,33,CA,Left for Foreign Affairs,,,,,,,,,
115,138,21538,"Watson Coleman, Bonnie",2,11,100,1/11/17,1/3/19,0,2,2,1,2,HRES45,Oversight and Government Reform,12,12,NJ,,,,,,,,,,
115,138,70502,"Plaskett, Stacey",2,12,100,1/11/17,1/3/19,0,2,2,1,1,HRES45,Oversight and Government Reform,93,1,VI,,,,,,,,,,
115,138,21548,"Boyle, Brendan Francis",2,13,100,1/11/17,1/13/17,0,2,2,2,2,HRES45,Oversight and Government Reform,14,13,PA,Left for Budget,,,,,,,,,
115,138,21713,"Demings, Valdez V. (Val)",2,14,100,1/13/17,3/6/18,0,1,2,3,2,HRES52,Oversight and Government Reform,43,10,FL,Resigned H1421,,,,,,,,,
115,138,21730,"Krishnamoorthi, Raja",2,15,100,1/13/17,1/3/19,0,1,2,1,1,HRES52,Oversight and Government Reform,21,8,IL,,,,,,,,,,
115,138,21741,"Raskin, Jamin B. (Jamie)",2,16,100,1/13/17,1/3/19,0,1,2,1,1,HRES52,Oversight and Government Reform,52,8,MD,,,,,,,,,,
115,138,21754,"Gomez, Jimmy",7,17,100,3/6/18,1/3/19,0,1,2,1,1,HRES764,Oversight and Government Reform,71,34,CA,Replaced Demings,,,,,,,,,
115,138,20750,"Welch, Peter",7,18,100,2/7/17,1/3/19,0,1,2,1,1,HRES95,Oversight and Government Reform,6,1,VT,Replaced Lieu,,,,,,,,,
115,138,21358,"Cartwright, Matthew",7,19,100,2/7/17,1/3/19,0,1,2,1,2,HRES95,Oversight and Government Reform,14,17,PA,Replaced Boyle,,,,,,,,,
115,138,21504,"DeSaulnier, Mark",5,20,100,2/7/17,1/3/19,0,1,2,1,1,HRES95,Oversight and Government Reform,71,11,CA,,,,,,,,,,
115,138,20724,"Sarbanes, John P.",5,21,100,2/15/17,7/18/17,0,1,2,3,1,HRES127,Oversight and Government Reform,52,3,MD,H5943,,,,,,,,,
115,138,21175,"Gowdy, Trey",1,1,200,1/13/17,1/3/19,13,4,2,1,0,HRES51,Oversight and Government Reform,48,4,SC,Replaced Chaffetz as Chair (HRES381),,,,,,,,,
115,138,15455,"Duncan, John J., Jr.",1,2,200,1/13/17,1/3/19,0,3,2,1,2,HRES51,Oversight and Government Reform,54,2,TN,,,,,,,,,,
115,138,20107,"Issa, Darrell",1,3,200,1/13/17,1/3/19,0,7,2,1,0,HRES51,Oversight and Government Reform,71,49,CA,,,,,,,,,,
115,138,20738,"Jordan, Jim",1,4,200,1/13/17,1/3/19,0,6,2,1,1,HRES51,Oversight and Government Reform,24,4,OH,,,,,,,,,,
115,138,20949,"Chaffetz, Jason",1,5,200,1/3/17,6/27/17,12,5,2,4,0,HRES6,Oversight and Government Reform,67,3,UT,Resigned from Congress (resigned as chair on 6/13),,,,,,,,,
115,138,29565,"Sanford, Marshall (Mark)",1,6,200,1/13/17,1/3/19,0,1,5,1,0,HRES51,Oversight and Government Reform,48,1,SC,,,,,,,,,,
115,138,21143,"Amash, Justin",1,7,200,1/13/17,1/3/19,0,4,2,2,2,HRES51,Oversight and Government Reform,23,3,MI,,,,,,,,,,
115,138,21103,"Gosar, Paul R.",1,8,200,1/13/17,1/3/19,0,4,2,1,1,HRES51,Oversight and Government Reform,61,4,AZ,,,,,,,,,,
115,138,21179,"DesJarlais, Scott",1,9,200,1/13/17,1/3/19,0,4,2,1,2,HRES51,Oversight and Government Reform,54,4,TN,,,,,,,,,,
115,138,21184,"Farenthold, Blake",1,10,200,1/13/17,4/6/18,0,4,2,3,0,HRES51,Oversight and Government Reform,49,27,TX,"Resigned 04/6/2018, sexual harassment and misuse of public funds",,,,,,,,,
115,138,20521,"Foxx, Virginia",1,11,200,1/13/17,1/3/19,0,1,5,1,1,HRES51,Oversight and Government Reform,47,5,NC,,,,,,,,,,
115,138,31102,"Massie, Thomas",1,12,200,1/13/17,1/3/19,0,3,2,1,1,HRES51,Oversight and Government Reform,51,4,KY,,,,,,,,,,
115,138,21348,"Meadows, Mark",1,13,200,1/13/17,1/3/19,0,3,2,1,1,HRES51,Oversight and Government Reform,47,11,NC,,,,,,,,,,
115,138,21318,"DeSantis, Ron",1,14,200,1/13/17,9/10/18,0,3,2,3,0,HRES51,Oversight and Government Reform,43,6,FL,Regisned 09/10/2018 to focus on gubernatorial race,,,,,,,,,
115,138,21117,"Ross, Dennis",1,15,200,1/13/17,1/3/19,0,1,5,1,0,HRES51,Oversight and Government Reform,43,15,FL,,,,,,,,,,
115,138,21543,"Walker, Mark",1,16,200,1/13/17,1/3/19,0,2,2,1,2,HRES51,Oversight and Government Reform,47,6,NC,,,,,,,,,,
115,138,21520,"Blum, Rod",1,17,200,1/13/17,1/3/19,0,2,2,1,0,HRES51,Oversight and Government Reform,31,1,IA,,,,,,,,,,
115,138,21514,"Hice, Jody",1,18,200,1/13/17,1/3/19,0,2,2,1,1,HRES51,Oversight and Government Reform,44,10,GA,,,,,,,,,,
115,138,21546,"Russell, Steve",1,19,200,1/13/17,1/3/19,0,2,2,1,0,HRES51,Oversight and Government Reform,53,5,OK,,,,,,,,,,
115,138,21559,"Grothman, Glenn",1,20,200,1/13/17,1/3/19,0,2,2,1,1,HRES51,Oversight and Government Reform,25,6,WI,,,,,,,,,,
115,138,21550,"Hurd, Will",1,21,200,1/13/17,1/3/19,0,2,2,1,2,HRES51,Oversight and Government Reform,49,23,TX,,,,,,,,,,
115,138,21500,"Palmer, Gary",1,22,200,1/13/17,1/3/19,0,2,2,1,2,HRES51,Oversight and Government Reform,41,6,AL,,,,,,,,,,
115,138,21565,"Comer, James",1,23,200,1/13/17,1/3/19,0,1,2,1,1,HRES51,Oversight and Government Reform,51,1,KY,,,,,,,,,,
115,138,21737,"Mitchell, Paul",1,24,200,1/13/17,1/3/19,0,1,2,1,2,HRES51,Oversight and Government Reform,23,10,MI,,,,,,,,,,
115,138,21751,"Gianforte, Greg",6,25,200,6/27/17,1/3/19,0,1,2,1,2,HRES410,Oversight and Government Reform,64,1,MT,Replaced Chaffetz,,,,,,,,,
115,138,21758,"Cloud, Michael",4,26,200,7/17/18,1/3/19,0,1,2,1,1,HRES1000,Oversight and Government Reform,49,27,TX,,,,,,,,,,
115,501,20925,"Harper, Gregg",1,1,200,2/2/17,1/3/19,11,3,2,2,0,HRES82,Printing (Joint),46,3,MS,,,,,,,,,,
115,501,21328,"Davis, Rodney",1,2,200,2/2/17,1/3/19,0,2,2,1,1,HRES82,Printing (Joint),21,13,IL,,,,,,,,,,
115,501,21543,"Walker, Mark",1,3,200,2/2/17,1/3/19,0,1,2,1,1,HRES82,Printing (Joint),47,6,NC,,,,,,,,,,
115,501,29777,"Brady, Robert A.",2,1,100,2/2/17,1/3/19,0,5,2,2,0,HRES82,Printing (Joint),14,1,PA,,,,,,,,,,
115,501,21741,"Raskin, Jamin B. (Jamie)",2,2,100,2/2/17,1/3/19,0,1,2,1,1,HRES82,Printing (Joint),52,8,MD,,,,,,,,,,
115,176,29759,"Sessions, Pete",1,1,200,1/3/17,1/3/19,11,10,2,1,0,HRES6,Rules,49,32,TX,,,,,,,,,,
115,176,20344,"Cole, Tom",1,2,200,1/3/17,1/3/19,0,3,2,1,1,HRES6,Rules,53,4,OK,,,,,,,,,,
115,176,21122,"Woodall, Robert",1,3,200,1/3/17,1/3/19,0,4,2,1,1,HRES6,Rules,44,7,GA,,,,,,,,,,
115,176,20355,"Burgess, Michael",1,4,200,1/3/17,1/3/19,0,3,2,1,1,HRES6,Rules,49,26,TX,,,,,,,,,,
115,176,21323,"Collins, Doug",1,5,200,1/3/17,1/3/19,0,2,2,1,2,HRES6,Rules,44,9,GA,,,,,,,,,,
115,176,21376,"Byrne, Bradley",1,6,200,1/3/17,1/3/19,0,2,2,1,2,HRES6,Rules,41,1,AL,,,,,,,,,,
115,176,21556,"Newhouse, Dan",1,7,200,1/3/17,1/3/19,0,2,2,1,2,HRES6,Rules,73,4,WA,,,,,,,,,,
115,176,21510,"Buck, Ken",1,8,200,1/3/17,1/3/19,0,1,2,1,2,HRES6,Rules,62,4,CO,,,,,,,,,,
115,176,21710,"Cheney, Elizabeth L. (Liz)",1,9,200,1/3/17,1/3/19,0,1,2,1,2,HRES6,Rules,68,1,WY,,,,,,,,,,
115,176,15444,"Slaughter, Louise M.",2,1,100,1/3/17,3/16/18,21,11,4,5,0,HRES7,Rules,13,25,NY,,,,,,,,,,
115,176,29729,"McGovern, Jim",2,2,100,1/3/17,1/3/19,0,9,2,1,1,HRES7,Rules,3,2,MA,,,,,,,,,,
115,176,29337,"Hastings, Alcee L.",2,3,100,1/3/17,1/3/19,0,9,2,1,1,HRES7,Rules,43,20,FL,,,,,,,,,,
115,176,20904,"Polis, Jared",2,4,100,1/3/17,1/3/19,0,5,2,1,0,HRES7,Rules,62,2,CO,,,,,,,,,,
115,176,21508,"Torres, Norma",2,5,100,4/11/18,1/3/19,0,1,2,1,1,HRES816,Rules,71,35,CA,,,,,,,,,,
115,182,15445,"Smith, Lamar S.",1,1,200,1/3/17,1/3/19,11,10,4,1,0,HRES6,"Science, Space, and Technology",49,21,TX,,,,,,,,,,
115,182,15621,"Rohrabacher, Dana",1,2,200,1/13/17,1/3/19,0,15,2,1,0,HRES51,"Science, Space, and Technology",71,48,CA,,,,,,,,,,
115,182,29393,"Lucas, Frank D.",1,3,200,1/13/17,1/3/19,0,10,2,1,1,HRES51,"Science, Space, and Technology",53,3,OK,,,,,,,,,,
115,182,21193,"Brooks, Mo",1,4,200,1/13/17,1/3/19,0,4,2,1,1,HRES51,"Science, Space, and Technology",41,5,AL,,,,,,,,,,
115,182,21129,"Hultgren, Randy",1,5,200,1/13/17,1/3/19,0,4,2,1,0,HRES51,"Science, Space, and Technology",21,14,IL,,,,,,,,,,
115,182,20909,"Posey, Bill",1,6,200,1/13/17,1/3/19,0,3,2,1,1,HRES51,"Science, Space, and Technology",43,8,FL,,,,,,,,,,
115,182,31102,"Massie, Thomas",1,7,200,1/13/17,1/3/19,0,3,2,1,2,HRES51,"Science, Space, and Technology",51,4,KY,,,,,,,,,,
115,182,21354,"Bridenstine, Jim",1,8,200,1/13/17,4/23/18,0,3,2,6,0,HRES51,"Science, Space, and Technology",53,1,OK,Resigned 04/23/2018 to serve as NASA administrator,,,,,,,,,
115,182,21360,"Weber, Randy",1,9,200,1/13/17,1/3/19,0,3,2,1,1,HRES51,"Science, Space, and Technology",49,14,TX,,,,,,,,,,
115,182,21505,"Knight, Steve",1,10,200,1/13/17,1/3/19,0,2,2,1,0,HRES51,"Science, Space, and Technology",71,25,CA,,,,,,,,,,
115,182,21551,"Babin, Brian",1,11,200,1/13/17,1/3/19,0,2,2,1,1,HRES51,"Science, Space, and Technology",49,36,TX,,,,,,,,,,
115,182,21555,"Comstock, Barbara",1,12,200,1/13/17,1/3/19,0,2,2,1,0,HRES51,"Science, Space, and Technology",40,10,VA,,,,,,,,,,
115,182,21500,"Palmer, Gary",1,13,200,1/13/17,6/27/17,0,2,2,3,2,HRES51,"Science, Space, and Technology",41,6,AL,H5192 and reinstated in HRES897,,,,,,,,,
115,182,21515,"Loudermilk, Barry",1,14,200,1/13/17,9/4/18,0,2,2,3,2,HRES51,"Science, Space, and Technology",44,11,GA,H7807,,,,,,,,,
115,182,21522,"Abraham, Ralph",1,15,200,1/13/17,1/3/19,0,2,2,1,2,HRES51,"Science, Space, and Technology",45,4,LA,,,,,,,,,,
115,182,21562,"LaHood, Darin",1,16,200,1/13/17,1/16/18,0,2,2,2,2,HRES51,"Science, Space, and Technology",21,18,IL,H397 resigned for Committee on Ways and Means,,,,,,,,,
115,182,21116,"Webster, Daniel",1,17,200,1/13/17,1/3/19,0,1,2,1,2,HRES51,"Science, Space, and Technology",43,11,FL,,,,,,,,,,
115,182,21702,"Banks, James E. (Jim)",1,18,200,1/13/17,5/16/18,0,1,2,2,2,HRES51,"Science, Space, and Technology",22,3,IN,H3990 Resigned for Committee on Education and the Workforce,,,,,,,,,
115,182,21705,"Biggs, Andy",1,19,200,1/13/17,1/3/19,0,1,2,1,1,HRES51,"Science, Space, and Technology",61,5,AZ,,,,,,,,,,
115,182,21734,"Marshall, Roger",1,20,200,1/13/17,1/3/19,0,1,2,1,1,HRES51,"Science, Space, and Technology",32,1,KS,,,,,,,,,,
115,182,21714,"Dunn, Neal",1,21,200,1/13/17,1/3/19,0,1,2,1,1,HRES51,"Science, Space, and Technology",43,2,FL,,,,,,,,,,
115,182,21724,"Higgins, Glen C. (Clay)",1,22,200,1/13/17,1/3/19,0,1,2,1,2,HRES51,"Science, Space, and Technology",45,3,LA,,,,,,,,,,
115,182,21753,"Norman, Ralph",6,23,200,6/27/17,1/3/19,0,1,2,1,1,HRES410,"Science, Space, and Technology",48,5,SC,Replaced Palmer,,,,,,,,,
115,182,21758,"Cloud, Michael",6,24,200,5/16/18,1/3/19,0,1,2,1,1,HRES1000,"Science, Space, and Technology",49,27,TX,Replaced Banks,,,,,,,,,
115,182,21759,"Balderson, Troy",4,25,200,9/5/18,1/3/19,0,1,2,1,1,HRES1050,"Science, Space, and Technology",24,12,OH,,,,,,,,,,
115,182,39305,"Johnson, Eddie Bernice",2,1,100,1/11/17,1/3/19,21,13,2,1,1,HRES45,"Science, Space, and Technology",49,30,TX,,,,,,,,,,
115,182,29504,"Lofgren, Zoe",2,2,100,1/11/17,1/3/19,0,4,4,1,1,HRES45,"Science, Space, and Technology",71,19,CA,,,,,,,,,,
115,182,20508,"Lipinski, Daniel",2,3,100,1/11/17,1/3/19,0,7,2,1,1,HRES45,"Science, Space, and Technology",21,3,IL,,,,,,,,,,
115,182,21198,"Bonamici, Suzanne",2,4,100,1/11/17,1/3/19,0,4,2,1,1,HRES45,"Science, Space, and Technology",72,1,OR,,,,,,,,,,
115,182,21304,"Bera, Ami",2,5,100,1/11/17,1/3/19,0,3,2,1,1,HRES45,"Science, Space, and Technology",71,7,CA,,,,,,,,,,
115,182,21316,"Esty, Elizabeth",2,6,100,1/11/17,1/3/19,0,3,2,1,0,HRES45,"Science, Space, and Technology",1,5,CT,,,,,,,,,,
115,182,21365,"Veasey, Marc",2,7,100,1/11/17,1/3/19,0,3,2,1,2,HRES45,"Science, Space, and Technology",49,33,TX,,,,,,,,,,
115,182,21554,"Beyer, Donald",2,8,100,1/11/17,1/3/19,0,2,2,1,1,HRES45,"Science, Space, and Technology",40,8,VA,,,,,,,,,,
115,182,21743,"Rosen, Jacklyn (Jacky)",2,9,100,1/13/17,1/3/19,0,1,2,1,2,HRES52,"Science, Space, and Technology",65,3,NV,,,,,,,,,,
115,182,21756,"Lamb, Conor",5,10,100,4/17/18,1/3/19,0,1,2,1,1,HRES833,"Science, Space, and Technology",14,18,PA,,,,,,,,,,
115,182,20702,"McNerney, Jerry",2,11,100,2/7/17,1/3/19,0,1,2,1,1,HRES95,"Science, Space, and Technology",71,9,CA,,,,,,,,,,
115,182,20705,"Perlmutter, Ed",2,12,100,2/7/17,1/3/19,0,1,2,1,1,HRES95,"Science, Space, and Technology",62,7,CO,,,,,,,,,,
115,182,20934,"Tonko, Paul",2,13,100,2/7/17,1/3/19,0,1,2,1,1,HRES95,"Science, Space, and Technology",13,20,NY,,,,,,,,,,
115,182,20749,"Foster, Bill",2,14,100,2/7/17,1/3/19,0,1,2,1,1,HRES95,"Science, Space, and Technology",21,11,IL,,,,,,,,,,
115,182,21312,"Takano, Mark",2,15,100,2/7/17,1/3/19,0,1,2,1,2,HRES95,"Science, Space, and Technology",71,41,CA,,,,,,,,,,
115,182,21124,"Hanabusa, Colleen",2,16,100,2/7/17,1/3/19,0,1,2,1,0,HRES95,"Science, Space, and Technology",82,1,HI,,,,,,,,,,
115,182,21712,"Crist, Charles J. (Charlie)",2,17,100,2/7/17,1/3/19,0,1,2,1,1,HRES95,"Science, Space, and Technology",43,13,FL,,,,,,,,,,
115,184,29378,"Velazquez, Nydia M.",2,1,100,1/3/17,1/3/19,21,13,2,1,1,HRES7,Small Business,13,7,NY,,,,,,,,,,
115,184,20955,"Chu, Judy",2,2,100,1/11/17,1/3/19,0,5,2,1,1,HRES45,Small Business,71,27,CA,,,,,,,,,,
115,184,21566,"Evans, Dwight E.",2,3,100,1/13/17,1/3/19,0,1,2,1,1,HRES52,Small Business,14,2,PA,,,,,,,,,,
115,184,21738,"Murphy, Stephanie",2,4,100,1/13/17,1/3/19,0,1,2,1,2,HRES52,Small Business,43,7,FL,,,,,,,,,,
115,184,21732,"Lawson Jr., Alfred (Al)",5,6,100,1/24/17,1/3/19,0,1,2,1,2,HRES59,Small Business,43,5,FL,,,,,,,,,,
115,184,20733,"Clarke, Yvette D.",5,7,100,2/7/17,1/3/19,0,1,2,1,2,HRES95,Small Business,13,9,NY,,,,,,,,,,
115,184,21545,"Adams, Alma",5,8,100,2/7/17,1/3/19,0,1,2,1,2,HRES95,Small Business,47,12,NC,,,,,,,,,,
115,184,21715,"Espaillat Cabral, Adriano",5,9,100,2/7/17,1/3/19,0,1,2,1,1,HRES95,Small Business,13,13,NY,,,,,,,,,,
115,184,21326,"Schneider, Brad",5,10,100,2/15/17,1/3/19,0,1,4,1,1,HRES127,Small Business,21,10,IL,,,,,,,,,,
115,184,29550,"Chabot, Steven J.",1,1,200,1/3/17,1/3/19,11,4,2,1,1,HRES6,Small Business,24,1,OH,,,,,,,,,,
115,184,20325,"King, Steve",1,2,200,1/13/17,1/3/19,0,8,2,1,2,HRES51,Small Business,31,4,IA,,,,,,,,,,
115,184,20926,"Luetkemeyer, Blaine",1,3,200,1/13/17,1/3/19,0,3,2,1,2,HRES51,Small Business,34,3,MO,,,,,,,,,,
